record_id,date,traffic_source,page_url,sessions,users,bounce_rate,session_duration,pages_per_session,conversions,goal_completions
13631,2026-04-15,Organic Search,/product/winter-jackets,33,28,0.4543,192.1,2.92,2.0,3
16212,2026-06-05,Direct,/product/running-shoes,9,8,0.3117,192.4,3.35,1.0,2
18848,2026-07-28,Social,/checkout,8,7,,,2.66,0.0,0
15859,2026-05-29,Social,/blog/summer-sale-guide,13,12,0.7895,155.4,1.0,0.0,0
18828,2026-07-28,Paid Search,/checkout,12,10,0.3568,220.6,2.73,2.0,3
17583,2026-07-03,Referral,/home,20,17,0.3644,,3.53,0.0,0
11690,2026-03-07,Organic Search,/home,28,26,0.4889,134.8,2.07,1.0,1
18273,2026-07-17,Paid Search,/product/running-shoes,20,18,0.5438,-14.09980701778904,2.06,0.0,0
12855,2026-03-30,Referral,/product/backpacks,3,3,0.3496,180.8,2.26,0.0,0
12988,2026-04-02,Organic Search,/about-us,15,14,0.5788,156.5,2.42,0.0,0
17333,2026-06-28,Referral,/home,17,16,0.357,198.5,2.89,0.0,1
18143,2026-07-14,Social,/product/running-shoes,21,18,0.4614,101.0,2.72,1.0,1
17163,2026-06-24,Direct,/pricing,9,8,0.284,286.2,2.98,0.0,0
10053,2026-02-02,Organic Search,/product/winter-jackets,21,20,0.4438,207.8,2.13,0.0,0
11248,2026-02-26,Organic Search,/about-us,11,9,0.5102,155.6,2.15,1.0,1
12159,2026-03-16,Referral,/blog/how-to-choose-running-shoes,5,4,0.5861,196.2,1.69,0.0,0
10238,2026-02-05,Social,/contact,3,3,0.7501,56.4,1.19,0.0,0
12300,2026-03-19,Paid Search,/blog/summer-sale-guide,9,8,0.653,214.2,1.22,0.0,0
10260,2026-02-06,Organic Search,/checkout,10,10,0.2872,222.2,3.61,1.0,2
17555,2026-07-02,Direct,/product/winter-jackets,8,7,0.3405,177.6,2.64,0.0,1
14844,2026-05-09,Paid Search,/contact,4,3,0.7126,28.9,1.11,0.0,0
17291,2026-06-27,Referral,/contact,2,2,0.6121,142.0,1.0,0.0,0
14192,2026-04-26,Paid Search,/blog/how-to-choose-running-shoes,10,9,0.676,185.9,1.07,1.0,1
10723,2026-02-15,Referral,/checkout,1,1,0.2551,240.2,2.77,0.0,0
14142,2026-04-25,Paid Search,/blog/how-to-choose-running-shoes,9,8,0.5611,,2.32,0.0,0
17149,2026-06-24,Social,/blog/how-to-choose-running-shoes,13,11,0.6888,,1.62,0.0,0
10728,2026-02-15,Social,/blog/how-to-choose-running-shoes,7,7,0.8028,127.8,1.0,0.0,0
17809,2026-07-07,Direct,/about-us,7,6,0.4424,227.3,2.6,0.0,0
13747,2026-04-17,Paid Search,/pricing,13,11,0.4451,149.8,2.6,1.0,1
18660,2026-07-25,Organic Search,/product/running-shoes,19,18,0.369,246.2,2.99,2.0,2
18808,2026-07-27,Direct,/checkout,4,4,0.1693,230.0,2.9,0.0,0
16103,2026-06-03,Social,/product/running-shoes,19,18,0.556,169.8,1.85,0.0,0
10971,2026-02-20,Referral,/pricing,6,5,0.3402,216.1,3.93,0.0,0
14994,2026-05-12,Paid Search,/checkout,1,1,0.2561,159.9,3.41,0.0,0
13836,2026-04-19,Organic Search,/contact,7,6,0.6961,182.0,1.28,1.0,1
10953,2026-02-20,Paid Search,/home,15,13,0.3705,121.8,2.41,1.0,1
10818,2026-02-17,Referral,/blog/how-to-choose-running-shoes,9,8,,282.6,2.8,0.0,0
10191,2026-02-04,Direct,/home,18,16,0.3391,235.3,2.51,1.0,2
11752,2026-03-08,Paid Search,/product/backpacks,7,7,0.561,194.0,1.45,0.0,0
11019,2026-02-21,Referral,/contact,5,5,0.5887,127.1,1.69,0.0,0
16351,2026-06-08,Social,/product/winter-jackets,15,13,0.6068,135.7,1.54,1.0,1
15801,2026-05-28,Referral,/contact,3,3,0.445,87.3,2.49,0.0,0
17424,2026-06-30,Paid Search,/product/running-shoes,22,19,0.4369,169.8,1.79,2.0,3
16842,2026-06-18,Referral,/blog/summer-sale-guide,8,7,0.4585,233.1,1.98,,0
13506,2026-04-12,Referral,/contact,1,1,0.6211,108.4,1.3,,0
14859,2026-05-09,Social,/product/winter-jackets,6,6,0.5423,123.1,2.2,0.0,0
10503,2026-02-11,Organic Search,/blog/summer-sale-guide,31,29,0.6364,206.8,2.38,0.0,1
17539,2026-07-02,Referral,/about-us,6,6,0.5239,165.5,2.16,0.0,0
16513,2026-06-11,Direct,/blog/summer-sale-guide,8,7,0.5712,268.1,2.1,1.0,1
10682,2026-02-14,Social,/blog/summer-sale-guide,4,4,0.7499,121.6,1.0,0.0,0
18838,2026-07-28,Referral,/checkout,2,2,0.2667,259.9,3.44,0.0,0
17795,2026-07-07,Social,/product/winter-jackets,8,7,0.563,172.1,1.77,0.0,0
12954,2026-04-01,Referral,/product/winter-jackets,6,6,0.4026,209.4,2.42,1.0,1
18333,2026-07-18,Referral,/product/running-shoes,12,10,0.3244,237.2,2.53,2.0,2
18269,2026-07-17,Organic Search,/contact,11,9,0.5962,127.9,2.01,0.0,0
14520,2026-05-02,Direct,/product/winter-jackets,9,8,,216.2,2.58,1.0,1
14146,2026-04-25,Paid Search,/pricing,4,3,,138.6,2.89,0.0,0
16301,2026-06-07,Social,/product/running-shoes,14,12,0.5854,54.2,1.89,0.0,0
11485,2026-03-02,Direct,/blog/how-to-choose-running-shoes,17,16,0.4719,261.2,2.72,0.0,0
10128,2026-02-03,Referral,/contact,2,2,0.6181,152.6,1.03,0.0,0
15130,2026-05-15,Organic Search,/blog/summer-sale-guide,15,13,0.5875,243.0,1.57,0.0,0
16441,2026-06-10,Referral,/product/winter-jackets,9,8,0.4063,228.1,2.31,0.0,1
16102,2026-06-03,Social,/home,25,21,0.4811,78.4,2.45,0.0,0
13188,2026-04-06,Organic Search,/pricing,19,18,0.2869,176.3,2.95,1.0,1
13881,2026-04-20,Organic Search,/product/winter-jackets,25,21,0.4097,209.2,1.92,0.0,1
16613,2026-06-13,Direct,/blog/summer-sale-guide,6,6,0.5017,190.2,2.21,0.0,0
12328,2026-03-19,Direct,/blog/how-to-choose-running-shoes,18,16,0.5214,274.8,2.16,1.0,1
11871,2026-03-10,Social,/blog/how-to-choose-running-shoes,14,13,0.594,152.7,1.86,0.0,0
18103,2026-07-13,Direct,/product/running-shoes,12,10,0.3614,229.0,3.11,1.0,2
11285,2026-02-26,Direct,/product/backpacks,5,4,0.3415,243.9,3.25,0.0,0
12552,2026-03-24,Paid Search,/pricing,7,6,0.3667,194.4,2.7,3.0,4
15042,2026-05-13,Paid Search,/contact,6,5,0.6123,60.4,1.51,0.0,0
13587,2026-04-14,Organic Search,/pricing,22,21,0.3607,226.3,2.35,1.0,1
13555,2026-04-13,Referral,/about-us,1,1,0.5197,88.3,,0.0,0
14215,2026-04-26,Social,/contact,2,2,0.7794,83.5,1.41,0.0,0
17556,2026-07-02,Direct,/product/backpacks,12,11,0.2647,235.2,2.72,3.0,3
17916,2026-07-10,Organic Search,/blog/how-to-choose-running-shoes,32,31,0.5324,313.2,2.71,1.0,1
16235,2026-06-06,Paid Search,/blog/how-to-choose-running-shoes,13,12,0.7294,234.0,1.16,3.0,3
10110,2026-02-03,Organic Search,/checkout,7,6,0.2322,231.6,4.08,2.0,2
18590,2026-07-23,Social,/product/running-shoes,13,12,0.5352,75.2,2.13,0.0,0
16334,2026-06-08,Paid Search,/blog/summer-sale-guide,10,9,0.7036,231.6,1.0,0.0,0
16546,2026-06-12,Referral,/pricing,6,5,0.3147,184.3,3.1,1.0,1
18134,2026-07-14,Referral,/product/winter-jackets,14,13,0.4085,214.4,2.43,0.0,0
16590,2026-06-13,Referral,/product/winter-jackets,8,7,0.3863,206.8,2.05,0.0,0
10557,2026-02-12,Organic Search,/checkout,5,4,0.3108,206.5,3.29,0.0,0
18801,2026-07-27,Direct,/product/winter-jackets,14,12,0.3757,240.4,2.54,1.0,1
11102,2026-02-23,Paid Search,/home,28,26,0.4583,190.5,2.91,2.0,2
14875,2026-05-09,Direct,/pricing,2,2,0.199,230.8,3.73,0.0,0
15647,2026-05-25,Referral,/product/backpacks,5,4,0.3714,192.3,3.13,0.0,0
12241,2026-03-18,Organic Search,/about-us,11,10,0.5143,175.5,2.39,0.0,0
17695,2026-07-05,Social,/product/winter-jackets,11,10,0.5204,89.1,2.39,1.0,1
17499,2026-07-01,Social,/about-us,7,6,0.7034,74.4,1.55,0.0,0
18642,2026-07-24,Social,/product/backpacks,7,7,0.5285,127.6,1.66,0.0,0
14315,2026-04-28,Social,/contact,6,6,0.7811,86.8,1.0,0.0,0
13709,2026-04-16,Social,/home,44,40,0.5468,129.1,2.32,1.0,2
10713,2026-02-15,Paid Search,/about-us,7,7,0.5833,119.8,1.99,0.0,0
14528,2026-05-03,Organic Search,/home,40,35,0.3708,132.3,1.8,0.0,2
14105,2026-04-24,Referral,/contact,6,5,0.4754,148.1,2.3,0.0,0
18661,2026-07-25,Organic Search,/product/winter-jackets,23,22,0.4102,208.7,2.31,4.0,4
11221,2026-02-25,Referral,/checkout,7,6,0.1925,243.6,3.27,0.0,0
13354,2026-04-09,Referral,/blog/how-to-choose-running-shoes,12,11,0.5353,240.5,2.3,0.0,0
18557,2026-07-22,Direct,/contact,5,4,0.549,161.0,1.86,0.0,0
18459,2026-07-20,Direct,/checkout,5,4,0.0882,310.1,3.69,0.0,0
12016,2026-03-13,Social,/home,17,15,0.5428,86.7,1.36,1.0,1
12807,2026-03-29,Referral,/blog/summer-sale-guide,6,5,0.6098,208.9,2.28,0.0,0
16417,2026-06-09,Direct,/pricing,7,7,0.3435,311.6,2.57,0.0,0
18572,2026-07-23,Paid Search,/product/winter-jackets,22,20,0.4442,181.5,3.05,1.0,2
17907,2026-07-09,Direct,/blog/summer-sale-guide,16,14,0.5789,259.7,2.27,0.0,0
12188,2026-03-17,Organic Search,/product/backpacks,10,8,0.3907,244.3,2.71,1.0,2
16914,2026-06-19,Direct,/contact,5,5,0.4882,179.3,2.78,0.0,0
15313,2026-05-18,Social,/checkout,4,4,0.3346,110.1,2.98,,2
13940,2026-04-21,Paid Search,/product/running-shoes,21,20,0.4632,159.7,2.78,2.0,4
15429,2026-05-21,Organic Search,/blog/summer-sale-guide,26,23,0.5097,208.4,2.12,1.0,1
12834,2026-03-30,Organic Search,/product/winter-jackets,23,22,0.4147,218.9,2.63,1.0,1
10675,2026-02-14,Referral,/contact,1,1,0.5604,170.9,2.28,0.0,0
18826,2026-07-28,Paid Search,/contact,3,3,0.6443,65.1,1.83,,1
12730,2026-03-27,Direct,/about-us,4,4,0.4077,171.4,2.9,0.0,0
15165,2026-05-15,Direct,/home,22,19,0.327,245.1,2.78,0.0,1
15870,2026-05-29,Direct,/about-us,4,3,0.4655,191.0,2.46,0.0,0
18431,2026-07-20,Referral,/product/running-shoes,15,14,0.3827,207.0,3.03,0.0,0
12989,2026-04-02,Organic Search,/contact,15,14,0.5569,112.8,2.58,1.0,1
18253,2026-07-16,Direct,/product/running-shoes,18,15,0.282,269.9,2.72,0.0,0
16340,2026-06-08,Referral,/product/running-shoes,17,14,0.3778,196.8,3.13,0.0,0
16059,2026-06-02,Social,/contact,2,2,0.7775,29.3,1.0,0.0,0
10683,2026-02-14,Social,/about-us,4,4,0.7306,32.2,1.0,0.0,0
18782,2026-07-27,Referral,/product/backpacks,10,9,0.3639,187.0,2.9,0.0,0
13485,2026-04-12,Organic Search,/about-us,8,7,0.6059,136.4,1.74,0.0,0
16387,2026-06-09,Paid Search,/pricing,9,8,0.4709,146.6,2.18,0.0,0
11153,2026-02-24,Paid Search,/product/running-shoes,18,15,0.4251,187.3,2.88,1.0,1
10890,2026-02-18,Direct,/about-us,5,4,0.4949,203.5,1.63,0.0,0
17143,2026-06-24,Referral,/pricing,2,2,0.285,182.4,2.82,0.0,0
17128,2026-06-24,Paid Search,/product/winter-jackets,12,11,0.4494,193.4,2.8,2.0,2
15958,2026-05-31,Social,/about-us,2,2,0.622,31.9,1.4,0.0,0
15983,2026-06-01,Paid Search,/product/running-shoes,25,21,0.4379,228.8,2.67,2.0,2
10527,2026-02-11,Referral,/checkout,3,3,0.2797,236.9,,0.0,0
18784,2026-07-27,Referral,/blog/summer-sale-guide,8,8,0.5315,222.0,2.12,0.0,0
15327,2026-05-19,Organic Search,/product/backpacks,19,16,0.415,164.1,2.41,0.0,0
16147,2026-06-04,Referral,/blog/summer-sale-guide,7,6,0.581,246.8,2.49,0.0,0
15938,2026-05-31,Paid Search,/blog/summer-sale-guide,9,8,0.7037,,1.21,0.0,0
15113,2026-05-14,Social,/pricing,9,7,0.4726,117.4,1.84,0.0,0
16065,2026-06-02,Direct,/product/backpacks,9,8,0.4351,246.5,2.6,0.0,0
12733,2026-03-28,Organic Search,/home,36,34,0.3405,226.3,3.23,4.0,4
18717,2026-07-26,Organic Search,/pricing,13,11,0.4167,191.1,2.18,1.0,1
14004,2026-04-22,Referral,/blog/summer-sale-guide,4,3,0.5298,291.0,,0.0,0
10055,2026-02-02,Organic Search,/blog/how-to-choose-running-shoes,22,18,0.5758,258.5,1.58,2.0,2
17657,2026-07-04,Direct,/blog/how-to-choose-running-shoes,6,6,0.6083,317.5,2.19,1.0,1
16685,2026-06-15,Paid Search,/contact,4,4,0.6514,119.0,1.0,0.0,0
18242,2026-07-16,Social,/home,23,20,0.5788,124.4,1.74,0.0,1
10767,2026-02-16,Referral,/product/backpacks,3,3,0.324,200.4,3.02,0.0,0
18589,2026-07-23,Social,/home,19,16,0.5335,59.3,2.27,2.0,2
13623,2026-04-14,Direct,/blog/how-to-choose-running-shoes,14,13,0.5102,226.0,2.4,0.0,0
12071,2026-03-14,Social,/about-us,3,3,0.7414,16.4,1.0,0.0,0
13757,2026-04-17,Referral,/pricing,7,6,0.249,208.1,3.06,0.0,2
18168,2026-07-15,Organic Search,/about-us,12,10,0.5078,155.5,2.13,0.0,0
10595,2026-02-12,Direct,/contact,3,3,0.548,,2.31,0.0,0
12856,2026-03-30,Referral,/blog/how-to-choose-running-shoes,8,7,0.5344,304.2,1.54,0.0,0
11249,2026-02-26,Organic Search,/contact,8,7,0.6553,57.3,1.3,0.0,0
18863,2026-07-29,Organic Search,/blog/how-to-choose-running-shoes,31,26,0.5206,232.6,2.61,2.0,2
18939,2026-07-30,Social,/home,14,13,0.6087,85.6,1.67,0.0,0
18635,2026-07-24,Referral,/about-us,4,3,0.4596,183.1,2.25,0.0,0
18207,2026-07-15,Direct,/blog/summer-sale-guide,8,7,0.5311,256.2,2.48,0.0,0
12993,2026-04-02,Paid Search,/product/running-shoes,21,18,0.4092,114.5,2.71,3.0,4
11300,2026-02-27,Organic Search,/pricing,15,14,0.3103,199.9,2.98,0.0,0
14035,2026-04-23,Organic Search,/about-us,16,15,0.4981,148.7,2.23,1.0,1
17609,2026-07-03,Direct,/about-us,5,4,0.4206,203.4,2.33,0.0,0
18928,2026-07-30,Paid Search,/checkout,10,9,0.2998,219.2,3.58,1.0,1
16591,2026-06-13,Referral,/product/backpacks,5,5,0.4205,170.8,2.29,0.0,0
16712,2026-06-15,Direct,/blog/how-to-choose-running-shoes,16,14,0.4221,285.5,1.85,0.0,0
10936,2026-02-19,Direct,/product/backpacks,3,3,0.3892,217.9,2.26,0.0,0
17439,2026-06-30,Referral,/about-us,8,7,0.5298,153.2,1.62,0.0,0
18700,2026-07-25,Direct,/product/running-shoes,8,7,0.2687,248.1,3.24,1.0,1
14874,2026-05-09,Direct,/contact,1,1,0.5766,132.1,2.14,0.0,0
15775,2026-05-28,Organic Search,/product/running-shoes,33,30,0.5012,240.1,2.14,0.0,1
17513,2026-07-02,Organic Search,/home,46,41,0.4757,269.8,2.24,2.0,3
17883,2026-07-09,Referral,/home,20,17,0.3907,232.2,2.62,1.0,1
18457,2026-07-20,Direct,/contact,8,8,0.54,155.9,1.88,0.0,0
17892,2026-07-09,Referral,/checkout,4,4,0.1962,285.1,4.09,0.0,0
18106,2026-07-13,Direct,/blog/how-to-choose-running-shoes,8,8,0.6057,250.7,1.0,0.0,0
16528,2026-06-12,Paid Search,/home,26,25,0.4015,177.5,2.73,2.0,2
13004,2026-04-02,Referral,/product/winter-jackets,12,10,0.3697,237.6,3.21,0.0,0
18035,2026-07-12,Referral,/product/backpacks,5,5,0.3958,182.6,2.88,,1
15367,2026-05-19,Direct,/product/backpacks,8,7,0.4088,197.1,2.84,0.0,0
14314,2026-04-28,Social,/about-us,3,3,0.6964,77.7,1.45,0.0,0
10418,2026-02-09,Referral,/home,16,13,0.3289,216.4,3.39,0.0,0
15975,2026-06-01,Organic Search,/product/backpacks,17,14,0.3318,247.0,2.44,2.0,3
15083,2026-05-14,Organic Search,/pricing,15,14,0.2914,240.1,3.3,2.0,4
16482,2026-06-11,Paid Search,/blog/how-to-choose-running-shoes,22,21,0.6481,191.3,1.8,1.0,3
12858,2026-03-30,Referral,/about-us,5,5,0.5631,136.5,1.84,0.0,0
18323,2026-07-18,Paid Search,/product/running-shoes,12,11,0.4906,177.1,1.23,2.0,2
17126,2026-06-24,Paid Search,/home,30,25,0.409,184.7,2.95,1.0,1
10848,2026-02-18,Organic Search,/blog/how-to-choose-running-shoes,32,29,0.5745,243.4,1.62,0.0,0
13912,2026-04-20,Social,/product/backpacks,15,13,0.5332,124.4,1.89,1.0,1
17692,2026-07-05,Referral,/checkout,1,1,0.2518,208.5,4.04,0.0,0
11890,2026-03-11,Organic Search,/product/backpacks,24,20,0.3577,193.4,3.42,2.0,3
12204,2026-03-17,Paid Search,/checkout,7,6,0.3901,219.4,3.02,1.0,1
18414,2026-07-20,Organic Search,/blog/how-to-choose-running-shoes,29,27,0.6643,250.6,1.18,0.0,1
11023,2026-02-21,Social,/product/running-shoes,11,11,0.5622,93.6,2.49,0.0,0
10873,2026-02-18,Referral,/checkout,5,4,0.3193,259.3,2.73,0.0,1
10226,2026-02-05,Referral,/blog/summer-sale-guide,11,10,0.5029,249.8,2.51,0.0,0
19005,2026-07-31,Direct,/about-us,3,3,0.3909,174.9,3.63,0.0,0
16119,2026-06-03,Direct,/contact,3,2,0.5686,144.2,1.87,0.0,0
15566,2026-05-23,Direct,/product/winter-jackets,6,6,0.3101,223.7,3.49,0.0,0
13977,2026-04-21,Direct,/pricing,4,4,0.1915,235.0,4.66,0.0,1
14622,2026-05-04,Direct,/blog/how-to-choose-running-shoes,6,6,0.5424,311.7,2.73,0.0,0
16324,2026-06-08,Organic Search,/blog/summer-sale-guide,25,21,0.6773,152.1,1.78,0.0,0
10948,2026-02-20,Organic Search,/blog/summer-sale-guide,16,14,0.6131,181.4,1.0,0.0,0
18649,2026-07-24,Direct,/home,19,16,0.4153,241.9,2.38,0.0,1
13702,2026-04-16,Referral,/product/backpacks,4,4,0.4189,198.2,2.99,0.0,0
17720,2026-07-06,Organic Search,/contact,13,12,0.6121,131.5,2.26,0.0,1
16155,2026-06-04,Social,/blog/how-to-choose-running-shoes,13,12,0.7239,180.3,,1.0,1
14451,2026-05-01,Referral,/product/backpacks,7,6,0.3416,188.6,3.47,0.0,0
18260,2026-07-16,Direct,/pricing,5,4,0.2512,265.7,3.45,0.0,0
11698,2026-03-07,Organic Search,/pricing,12,10,0.3118,207.7,3.04,0.0,0
10722,2026-02-15,Referral,/blog/summer-sale-guide,8,7,0.5928,242.0,2.22,1.0,1
14242,2026-04-27,Paid Search,/blog/how-to-choose-running-shoes,11,10,0.5932,253.1,2.47,0.0,0
13093,2026-04-04,Paid Search,/product/winter-jackets,9,8,0.4173,190.9,2.2,2.0,2
14512,2026-05-02,Social,/blog/how-to-choose-running-shoes,5,5,0.7022,129.7,1.28,0.0,0
16537,2026-06-12,Paid Search,/checkout,1,1,0.3233,169.9,2.59,0.0,0
12214,2026-03-17,Referral,/checkout,4,3,0.2667,257.3,3.44,0.0,0
10172,2026-02-04,Referral,/product/running-shoes,9,8,0.318,197.1,3.22,3.0,3
16582,2026-06-13,Paid Search,/blog/how-to-choose-running-shoes,18,15,0.5852,155.8,2.07,0.0,1
13677,2026-04-15,Direct,/pricing,10,9,0.2547,254.3,3.51,1.0,2
17283,2026-06-27,Paid Search,/checkout,4,3,0.3068,,3.39,0.0,0
14823,2026-05-08,Direct,/about-us,6,6,0.4753,161.9,1.77,,0
18248,2026-07-16,Social,/about-us,5,4,0.6871,82.2,1.28,0.0,0
12857,2026-03-30,Referral,/blog/summer-sale-guide,12,10,0.6472,243.6,2.15,1.0,1
11998,2026-03-13,Paid Search,/product/winter-jackets,12,11,0.4436,133.9,2.13,0.0,1
13398,2026-04-10,Paid Search,/pricing,15,13,0.3765,180.4,2.99,0.0,1
18329,2026-07-18,Paid Search,/contact,5,4,0.6912,96.5,1.34,0.0,0
16583,2026-06-13,Paid Search,/blog/summer-sale-guide,11,10,0.5986,168.8,2.2,0.0,0
11897,2026-03-11,Paid Search,/home,22,19,0.4013,160.0,1.97,1.0,1
18367,2026-07-19,Organic Search,/about-us,10,9,0.5551,80.0,2.61,0.0,0
12303,2026-03-19,Paid Search,/pricing,6,5,0.3381,159.2,2.22,0.0,0
15821,2026-05-28,Direct,/contact,5,5,0.4909,143.3,2.16,0.0,0
11933,2026-03-11,Direct,/contact,5,5,0.4618,187.3,2.4,0.0,0
17767,2026-07-07,Organic Search,/blog/how-to-choose-running-shoes,24,21,0.5368,250.2,1.98,3.0,3
11828,2026-03-09,Direct,/product/running-shoes,6,5,0.3299,246.8,2.5,1.0,1
12886,2026-03-31,Organic Search,/blog/how-to-choose-running-shoes,32,29,0.5857,180.2,1.39,0.0,1
14781,2026-05-08,Organic Search,/product/backpacks,15,13,0.4396,270.3,3.17,1.0,1
15386,2026-05-20,Paid Search,/product/winter-jackets,9,8,0.4171,158.4,3.13,2.0,2
17057,2026-06-22,Direct,/product/running-shoes,18,17,0.2869,250.9,3.18,0.0,2
18282,2026-07-17,Referral,/home,15,14,0.3365,205.8,2.96,0.0,0
10795,2026-02-17,Organic Search,/product/running-shoes,32,26,0.3518,249.0,2.72,2.0,3
17946,2026-07-10,Social,/blog/how-to-choose-running-shoes,18,17,0.7153,155.7,1.51,0.0,1
18448,2026-07-20,Social,/pricing,8,7,0.4759,118.5,,0.0,0
15402,2026-05-20,Referral,/pricing,4,4,0.2971,282.5,3.41,0.0,0
12049,2026-03-14,Paid Search,/product/backpacks,9,8,0.5209,133.6,1.82,0.0,0
16967,2026-06-21,Organic Search,/home,39,34,0.3368,248.3,2.87,0.0,0
16758,2026-06-16,Direct,/home,29,26,0.2817,260.1,3.21,5.0,6
18232,2026-07-16,Referral,/home,10,9,0.3239,273.4,2.73,0.0,0
17063,2026-06-22,Direct,/contact,5,4,0.4772,123.5,2.47,0.0,0
10944,2026-02-20,Organic Search,/product/running-shoes,23,21,0.4398,246.9,2.35,0.0,1
13601,2026-04-14,Referral,/product/winter-jackets,3,3,0.3489,222.9,2.8,0.0,0
10666,2026-02-14,Paid Search,/pricing,4,3,0.4713,202.4,2.43,1.0,1
14012,2026-04-22,Social,/product/backpacks,6,5,0.4823,85.3,2.21,0.0,0
10453,2026-02-10,Organic Search,/blog/summer-sale-guide,18,16,0.5809,294.6,1.89,0.0,0
11149,2026-02-24,Organic Search,/contact,11,10,0.6141,117.5,,0.0,0
10337,2026-02-07,Social,/about-us,3,3,0.6537,93.8,2.1,0.0,0
14931,2026-05-11,Organic Search,/blog/summer-sale-guide,25,22,0.5935,239.4,1.49,1.0,1
17674,2026-07-05,Paid Search,/product/running-shoes,16,14,0.4143,242.3,3.01,1.0,3
18592,2026-07-23,Social,/product/backpacks,13,11,0.4839,88.8,2.76,1.0,1
17395,2026-06-29,Social,/product/winter-jackets,17,14,0.5564,114.3,1.52,1.0,1
15648,2026-05-25,Referral,/blog/how-to-choose-running-shoes,9,9,0.5048,276.4,2.16,0.0,0
12184,2026-03-16,Direct,/checkout,1,1,0.206,283.4,3.31,0.0,0
15365,2026-05-19,Direct,/product/running-shoes,15,13,0.3036,194.2,2.56,1.0,1
12509,2026-03-23,Referral,/blog/summer-sale-guide,8,7,0.5077,217.3,2.43,0.0,1
12090,2026-03-15,Organic Search,/blog/summer-sale-guide,12,10,0.5953,258.9,1.32,0.0,0
14820,2026-05-08,Direct,/product/backpacks,9,8,0.405,233.5,3.11,0.0,0
14795,2026-05-08,Paid Search,/contact,6,5,0.6482,79.7,1.0,0.0,0
16781,2026-06-17,Paid Search,/product/backpacks,12,11,0.5237,178.0,1.78,1.0,2
10359,2026-02-08,Organic Search,/checkout,2,2,0.3229,212.2,2.94,1.0,1
18929,2026-07-30,Referral,/home,25,21,0.3323,212.7,2.39,3.0,3
11614,2026-03-05,Referral,/product/backpacks,6,5,0.4392,191.7,2.31,0.0,0
16877,2026-06-19,Paid Search,/home,27,25,0.422,163.1,3.12,0.0,1
17927,2026-07-10,Paid Search,/blog/summer-sale-guide,12,11,0.6951,125.8,1.43,0.0,0
15638,2026-05-25,Paid Search,/blog/how-to-choose-running-shoes,16,15,0.6306,155.4,1.8,1.0,2
16703,2026-06-15,Social,/blog/summer-sale-guide,17,16,0.8121,119.6,1.0,0.0,1
14715,2026-05-06,Social,/contact,6,5,0.7779,54.2,1.36,0.0,0
14562,2026-05-03,Social,/blog/how-to-choose-running-shoes,11,11,0.8222,160.7,1.0,,0
18887,2026-07-29,Referral,/pricing,6,5,0.307,211.6,2.59,0.0,0
14174,2026-04-25,Direct,/about-us,4,4,0.425,156.0,2.07,0.0,0
11703,2026-03-07,Paid Search,/product/backpacks,10,9,0.5268,178.1,2.38,0.0,0
16084,2026-06-03,Paid Search,/product/winter-jackets,18,15,0.4881,152.7,2.21,2.0,2
12650,2026-03-26,Paid Search,/about-us,11,10,0.6646,98.8,1.88,1.0,1
18068,2026-07-13,Organic Search,/about-us,19,16,0.5302,178.6,1.58,1.0,1
13755,2026-04-17,Referral,/about-us,4,4,0.5808,126.7,1.28,0.0,0
13832,2026-04-19,Organic Search,/product/backpacks,23,20,0.3942,228.0,2.73,2.0,4
18555,2026-07-22,Direct,/blog/summer-sale-guide,11,9,0.5529,232.0,1.8,0.0,0
10474,2026-02-10,Referral,/about-us,5,4,0.4708,151.8,2.52,0.0,0
18707,2026-07-25,Direct,/pricing,6,5,0.2153,160.3,2.87,1.0,1
15817,2026-05-28,Direct,/product/backpacks,10,9,0.4106,225.4,2.26,0.0,0
13493,2026-04-12,Paid Search,/blog/how-to-choose-running-shoes,14,12,0.571,,2.4,0.0,0
12415,2026-03-21,Social,/product/running-shoes,10,9,0.5568,176.2,2.87,0.0,0
13663,2026-04-15,Social,/blog/how-to-choose-running-shoes,20,17,0.7362,126.8,1.32,0.0,0
17935,2026-07-10,Referral,/product/backpacks,6,6,0.445,232.7,2.75,1.0,1
12027,2026-03-13,Direct,/product/running-shoes,6,5,0.3013,243.3,3.01,0.0,0
13535,2026-04-13,Organic Search,/about-us,16,14,0.5218,138.2,2.57,1.0,1
16362,2026-06-08,Direct,/product/backpacks,8,7,0.3232,213.2,2.66,2.0,2
12638,2026-03-26,Organic Search,/blog/how-to-choose-running-shoes,28,26,0.64,252.1,1.42,0.0,1
18295,2026-07-17,Social,/product/backpacks,8,7,0.51,144.5,2.1,0.0,0
11479,2026-03-02,Social,/pricing,6,5,0.5549,111.7,2.28,1.0,1
18733,2026-07-26,Referral,/blog/how-to-choose-running-shoes,7,6,0.5577,282.0,1.0,0.0,0
17548,2026-07-02,Social,/blog/summer-sale-guide,13,11,0.8202,148.8,1.0,0.0,0
16612,2026-06-13,Direct,/blog/how-to-choose-running-shoes,5,4,0.5075,303.0,1.15,0.0,0
10054,2026-02-02,Organic Search,/product/backpacks,22,21,0.398,231.3,3.6,0.0,0
18539,2026-07-22,Referral,/checkout,2,2,0.224,220.6,3.07,1.0,1
18261,2026-07-16,Direct,/checkout,3,3,0.2013,325.0,3.83,0.0,0
